embedding_index,embedding_name,importancia,ranking
1061,embedding_1061,0.0002100201181815766,686
541,embedding_541,0.00020985944050857632,687
365,embedding_365,0.000209334718988704,688
813,embedding_813,0.00020909275336568982,689
872,embedding_872,0.00020906265940539353,690
484,embedding_484,0.00020906243725447388,691
55,embedding_55,0.00020888803449313584,692
442,embedding_442,0.00020856103684375045,693
996,embedding_996,0.00020775175610978513,694
59,embedding_59,0.00020752375070177888,695
1194,embedding_1194,0.00020742790015870603,696
177,embedding_177,0.0002067711470194195,697
36,embedding_36,0.00020671294174234842,698
183,embedding_183,0.00020644593784293645,699
109,embedding_109,0.00020643131567996551,700
268,embedding_268,0.00020638061405290936,701
1023,embedding_1023,0.0002059472164921325,702
609,embedding_609,0.00020579862363058092,703
1137,embedding_1137,0.000205625323836866,704
353,embedding_353,0.00020470156601454568,705
1032,embedding_1032,0.00020459807811781585,706
670,embedding_670,0.00020378563727001055,707
499,embedding_499,0.00020377460871035484,708
167,embedding_167,0.00020194533382103874,709
2,embedding_2,0.00020177010501708738,710
216,embedding_216,0.00020176559943801316,711
669,embedding_669,0.00020158514163823752,712
163,embedding_163,0.00020083267636898715,713
824,embedding_824,0.00020049581286610258,714
921,embedding_921,0.00019994941251357237,715
4,embedding_4,0.00019984033299577504,716
244,embedding_244,0.00019957158459666055,717
580,embedding_580,0.00019946397933319485,718
677,embedding_677,0.00019940667270107942,719
679,embedding_679,0.00019881273466962164,720
276,embedding_276,0.0001988022330220798,721
936,embedding_936,0.0001976416516661459,722
821,embedding_821,0.0001974789201874692,723
665,embedding_665,0.0001967248573670452,724
232,embedding_232,0.00019568135122457618,725
1026,embedding_1026,0.00019543951804446556,726
473,embedding_473,0.00019539942900624087,727
336,embedding_336,0.00019497479460465423,728
187,embedding_187,0.00019492948704030434,729
346,embedding_346,0.00019472549685166794,730
575,embedding_575,0.0001941768298941182,731
935,embedding_935,0.0001936663858281133,732
882,embedding_882,0.0001927381909305459,733
218,embedding_218,0.000192598349694271,734
523,embedding_523,0.0001925858746744612,735
951,embedding_951,0.00019196698578802238,736
1031,embedding_1031,0.00019162445781198648,737
236,embedding_236,0.0001914500762137547,738
1155,embedding_1155,0.000191390589510622,739
204,embedding_204,0.00019106295574103594,740
193,embedding_193,0.0001904395843186435,741
1258,embedding_1258,0.0001902930128236513,742
926,embedding_926,0.00018907167212592858,743
243,embedding_243,0.00018783263407311416,744
389,embedding_389,0.00018757193539070297,745
995,embedding_995,0.00018747762336446684,746
235,embedding_235,0.00018728444840488605,747
355,embedding_355,0.00018722738194243226,748
266,embedding_266,0.00018696355575522348,749
1207,embedding_1207,0.000186763923862746,750
258,embedding_258,0.00018668550735398596,751
250,embedding_250,0.0001859010925435673,752
1172,embedding_1172,0.00018586453851449463,753
924,embedding_924,0.0001858472079997151,754
343,embedding_343,0.00018575518983563851,755
508,embedding_508,0.00018570490435007854,756
777,embedding_777,0.00018472525455812534,757
527,embedding_527,0.00018457068190675348,758
585,embedding_585,0.0001839293860264839,759
231,embedding_231,0.00018335040935633557,760
1002,embedding_1002,0.00018317224345373861,761
191,embedding_191,0.00018315667561316594,762
537,embedding_537,0.00018291421326316971,763
418,embedding_418,0.00018261154405805165,764
1074,embedding_1074,0.000182428959380688,765
762,embedding_762,0.00018213470578611827,766
414,embedding_414,0.00018137522144417718,767
345,embedding_345,0.00017957378282655234,768
299,embedding_299,0.00017934700560537877,769
618,embedding_618,0.0001788542631291646,770
106,embedding_106,0.0001787654079749886,771
1029,embedding_1029,0.00017867413518966575,772
122,embedding_122,0.0001786583708932029,773
203,embedding_203,0.0001781771427394763,774
566,embedding_566,0.00017804509113139209,775
852,embedding_852,0.00017725896056329383,776
1120,embedding_1120,0.00017723286849303428,777
795,embedding_795,0.0001771218535131138,778
865,embedding_865,0.0001769541295003835,779
437,embedding_437,0.00017601674872224697,780
693,embedding_693,0.00017561839804874614,781
315,embedding_315,0.00017485324068522185,782
723,embedding_723,0.00017444217024813812,783
1075,embedding_1075,0.00017398088601624568,784
455,embedding_455,0.00017387857193952908,785
990,embedding_990,0.0001735416496888069,786
647,embedding_647,0.00017290510753599356,787
564,embedding_564,0.00017272443025367364,788
568,embedding_568,0.00017209933534976775,789
1214,embedding_1214,0.00017189762157130762,790
1138,embedding_1138,0.00017176944429838858,791
1059,embedding_1059,0.0001713513607834887,792
18,embedding_18,0.00017123340376674824,793
1058,embedding_1058,0.00017016591466540747,794
1184,embedding_1184,0.0001699866192937877,795
81,embedding_81,0.00016979730043808483,796
490,embedding_490,0.00016880959405571165,797
1156,embedding_1156,0.0001686566199560214,798
1109,embedding_1109,0.00016809279209927197,799
135,embedding_135,0.0001679072695769444,800
1066,embedding_1066,0.00016790652234248207,801
449,embedding_449,0.00016714034711108383,802
660,embedding_660,0.00016706813851657853,803
861,embedding_861,0.00016664471523063885,804
131,embedding_131,0.00016601084227213915,805
796,embedding_796,0.00016557698449190913,806
1079,embedding_1079,0.000165069808996598,807
978,embedding_978,0.0001645124056142091,808
1215,embedding_1215,0.00016435082065639363,809
1146,embedding_1146,0.00016431281414137919,810
1083,embedding_1083,0.00016423564522990302,811
104,embedding_104,0.0001634793033617718,812
1034,embedding_1034,0.0001630831391313367,813
1158,embedding_1158,0.00016290369780708511,814
178,embedding_178,0.00016265935878707335,815
1106,embedding_1106,0.0001623432963167093,816
876,embedding_876,0.00016219845208427372,817
977,embedding_977,0.00016146604285208337,818
139,embedding_139,0.0001611771356761321,819
846,embedding_846,0.00016101894357983614,820
736,embedding_736,0.00016068469558870946,821
885,embedding_885,0.00016038946083552026,822
721,embedding_721,0.0001603207164173673,823
1017,embedding_1017,0.00015959094169324853,824
559,embedding_559,0.00015954319804618741,825
241,embedding_241,0.00015921542512101664,826
58,embedding_58,0.0001588327080333422,827
588,embedding_588,0.00015878762907568116,828
33,embedding_33,0.00015805303012042852,829
1033,embedding_1033,0.00015748941442312117,830
533,embedding_533,0.00015569195875686699,831
972,embedding_972,0.00015557862585408413,832
1201,embedding_1201,0.00015538121805991117,833
425,embedding_425,0.0001549111528966897,834
224,embedding_224,0.00015391497475726596,835
934,embedding_934,0.00015320064116884763,836
532,embedding_532,0.0001529732079436733,837
401,embedding_401,0.00015295840667246686,838
652,embedding_652,0.00015277498261244312,839
908,embedding_908,0.0001520753731133047,840
1068,embedding_1068,0.00015184401834996517,841
208,embedding_208,0.00015166916641885778,842
154,embedding_154,0.00015156163542752457,843
925,embedding_925,0.00015122367621590567,844
786,embedding_786,0.00015111405510107,845
696,embedding_696,0.0001509031026154445,846
515,embedding_515,0.00015063251374233482,847
47,embedding_47,0.00015049105609928363,848
429,embedding_429,0.00015022712466410167,849
249,embedding_249,0.0001501934072991248,850
517,embedding_517,0.0001499394865571266,851
850,embedding_850,0.00014988423326420282,852
1140,embedding_1140,0.0001498624640273154,853
553,embedding_553,0.0001496240153292436,854
1191,embedding_1191,0.00014938827125221817,855
1178,embedding_1178,0.00014914729225244436,856
1233,embedding_1233,0.00014846788843887775,857
272,embedding_272,0.00014815598727257366,858
221,embedding_221,0.00014796790772901388,859
271,embedding_271,0.0001474313219445169,860
359,embedding_359,0.00014706736575261542,861
1020,embedding_1020,0.00014671689133126525,862
550,embedding_550,0.0001463314933473024,863
682,embedding_682,0.00014553978317275725,864
400,embedding_400,0.00014529569854406928,865
943,embedding_943,0.00014457944996178315,866
386,embedding_386,0.00014344314908750538,867
93,embedding_93,0.00014302539459586412,868
608,embedding_608,0.00014283394995256166,869
843,embedding_843,0.00014267908189545463,870
892,embedding_892,0.000142632512734712,871
96,embedding_96,0.0001424591764036914,872
137,embedding_137,0.0001423595224704245,873
289,embedding_289,0.0001423001305271334,874
1198,embedding_1198,0.0001421648185498922,875
700,embedding_700,0.00014207202350057828,876
440,embedding_440,0.0001417046083207036,877
214,embedding_214,0.0001411191809010231,878
326,embedding_326,0.0001407317481682941,879
1164,embedding_1164,0.00014048115230606657,880
1005,embedding_1005,0.0001404377614408074,881
5,embedding_5,0.00014010907338562643,882
173,embedding_173,0.00014000190843390945,883
140,embedding_140,0.00013983084930839178,884
1025,embedding_1025,0.00013976063794191764,885
387,embedding_387,0.0001394191676448475,886
651,embedding_651,0.00013873745523479143,887
683,embedding_683,0.00013866031617295056,888
986,embedding_986,0.00013861703475222955,889
368,embedding_368,0.0001385916753311611,890
983,embedding_983,0.00013718119789314637,891
427,embedding_427,0.0001368931069799128,892
672,embedding_672,0.00013680325238917988,893
511,embedding_511,0.0001366508906710619,894
196,embedding_196,0.00013660343306802912,895
17,embedding_17,0.00013651862345550342,896
52,embedding_52,0.00013616919348594938,897
129,embedding_129,0.00013600343649819264,898
753,embedding_753,0.00013520147390379947,899
1187,embedding_1187,0.00013510519193720027,900
202,embedding_202,0.00013445930219486475,901
474,embedding_474,0.00013383714721999633,902
431,embedding_431,0.00013327151605851452,903
257,embedding_257,0.00013306607493614872,904
812,embedding_812,0.00013269606158856125,905
49,embedding_49,0.0001325648314848017,906
1044,embedding_1044,0.00013247231547166,907
966,embedding_966,0.00013226861269534376,908
674,embedding_674,0.00013205513304839715,909
1144,embedding_1144,0.00013195823925665325,910
953,embedding_953,0.00013174519441390948,911
1257,embedding_1257,0.00013167319837447647,912
383,embedding_383,0.00013047508475331048,913
254,embedding_254,0.00013013205845963853,914
1060,embedding_1060,0.00012994733394771147,915
495,embedding_495,0.00012982139117037085,916
635,embedding_635,0.00012967706356852013,917
1226,embedding_1226,0.00012947828873419292,918
330,embedding_330,0.00012895083623535005,919
506,embedding_506,0.0001289191779257628,920
1096,embedding_1096,0.0001287782651962535,921
1274,embedding_1274,0.00012871641922514252,922
1147,embedding_1147,0.00012856560648436406,923
351,embedding_351,0.00012821120725798403,924
350,embedding_350,0.00012790809143892548,925
691,embedding_691,0.00012770038056960438,926
788,embedding_788,0.00012736536438562866,927
369,embedding_369,0.00012707321244163604,928
323,embedding_323,0.0001268853405440905,929
1099,embedding_1099,0.00012656243784136027,930
274,embedding_274,0.00012648686461766214,931
570,embedding_570,0.0001257894174911842,932
997,embedding_997,0.00012576621541216172,933
69,embedding_69,0.00012567703792670326,934
1236,embedding_1236,0.00012517052922070396,935
695,embedding_695,0.00012494428932821003,936
886,embedding_886,0.0001247813044646396,937
57,embedding_57,0.0001246671797489811,938
198,embedding_198,0.00012436902907473328,939
833,embedding_833,0.00012415693002142312,940
39,embedding_39,0.0001240120816764274,941
1009,embedding_1009,0.00012396377204961168,942
157,embedding_157,0.00012393935803495836,943
497,embedding_497,0.00012344054928326712,944
453,embedding_453,0.00012217097269845992,945
1069,embedding_1069,0.00012168795483871881,946
667,embedding_667,0.00012153049955936018,947
9,embedding_9,0.00012115547703216937,948
493,embedding_493,0.00012102714305349447,949
939,embedding_939,0.0001203949057483346,950
617,embedding_617,0.00012016850002890778,951
462,embedding_462,0.00012008342809547757,952
705,embedding_705,0.00011942556127818336,953
99,embedding_99,0.00011933927995432764,954
357,embedding_357,0.0001193181577875585,955
245,embedding_245,0.00011925225178865018,956
622,embedding_622,0.00011901825915821608,957
530,embedding_530,0.00011900556537682656,958
105,embedding_105,0.00011898934348468864,959
501,embedding_501,0.00011839472504649689,960
822,embedding_822,0.00011820424100222975,961
349,embedding_349,0.00011816497001374541,962
485,embedding_485,0.00011814136305826206,963
899,embedding_899,0.00011788000831095178,964
45,embedding_45,0.0001169986650238426,965
347,embedding_347,0.00011682342827561308,966
855,embedding_855,0.00011656793948678074,967
1240,embedding_1240,0.00011605965902659498,968
1127,embedding_1127,0.00011524602898249105,969
110,embedding_110,0.00011510079725063041,970
344,embedding_344,0.0001147076624549677,971
296,embedding_296,0.00011469749127180454,972
72,embedding_72,0.00011467571783354175,973
883,embedding_883,0.0001145612317882186,974
434,embedding_434,0.00011313349676306237,975
1254,embedding_1254,0.0001130420295547669,976
1150,embedding_1150,0.00011231766143303682,977
374,embedding_374,0.00011149420537222357,978
456,embedding_456,0.00011042792421891984,979
452,embedding_452,0.00011019867536863691,980
1238,embedding_1238,0.00011007718664369565,981
768,embedding_768,0.00010948216045736882,982
832,embedding_832,0.0001088190261820143,983
562,embedding_562,0.00010868656233024347,984
143,embedding_143,0.00010734678826144728,985
219,embedding_219,0.0001073089074696618,986
1107,embedding_1107,0.00010729002802931173,987
162,embedding_162,0.00010691752717689218,988
769,embedding_769,0.00010634854774519078,989
362,embedding_362,0.00010613427079110153,990
806,embedding_806,0.00010605574658972578,991
1052,embedding_1052,0.00010569523263536029,992
1076,embedding_1076,0.00010386817942643769,993
919,embedding_919,0.00010380822865361216,994
874,embedding_874,0.00010318208133823685,995
413,embedding_413,0.00010243191971312849,996
640,embedding_640,0.00010240036633310165,997
1159,embedding_1159,0.0001022678089482167,998
512,embedding_512,0.00010217582252928928,999
965,embedding_965,0.00010174718901963111,1000
406,embedding_406,0.00010152226824668777,1001
475,embedding_475,0.00010117659784706955,1002
1195,embedding_1195,0.00010109167358376511,1003
1253,embedding_1253,9.951086715757951e-05,1004
273,embedding_273,9.949528270649428e-05,1005
875,embedding_875,9.872828356198492e-05,1006
546,embedding_546,9.857504799144397e-05,1007
103,embedding_103,9.836253125239092e-05,1008
504,embedding_504,9.81954151645419e-05,1009
987,embedding_987,9.79602199038579e-05,1010
101,embedding_101,9.714759830268975e-05,1011
166,embedding_166,9.692215600123689e-05,1012
632,embedding_632,9.682200120710412e-05,1013
815,embedding_815,9.601724245159881e-05,1014
1260,embedding_1260,9.570958007983276e-05,1015
432,embedding_432,9.529379394281805e-05,1016
1043,embedding_1043,9.495767670289292e-05,1017
281,embedding_281,9.484552430760547e-05,1018
416,embedding_416,9.4793707349496e-05,1019
138,embedding_138,9.426815772944838e-05,1020
77,embedding_77,9.402671210064502e-05,1021
578,embedding_578,9.369231084737153e-05,1022
980,embedding_980,9.330188257983182e-05,1023
790,embedding_790,9.284304015648341e-05,1024
79,embedding_79,9.227630890621872e-05,1025
309,embedding_309,9.222962585978617e-05,1026
1072,embedding_1072,9.191938251857596e-05,1027
426,embedding_426,9.158208748384156e-05,1028
863,embedding_863,9.15379859996986e-05,1029
283,embedding_283,9.11106447745401e-05,1030
954,embedding_954,9.100821430959002e-05,1031
938,embedding_938,9.070218430692255e-05,1032
543,embedding_543,9.027020159801344e-05,1033
540,embedding_540,9.00406519289521e-05,1034
797,embedding_797,8.995240746333158e-05,1035
598,embedding_598,8.987032939375882e-05,1036
1167,embedding_1167,8.986048562881357e-05,1037
1123,embedding_1123,8.98194211750995e-05,1038
870,embedding_870,8.974916535253568e-05,1039
771,embedding_771,8.950778469121107e-05,1040
774,embedding_774,8.896874275461527e-05,1041
303,embedding_303,8.844180251042137e-05,1042
1139,embedding_1139,8.838934535898864e-05,1043
11,embedding_11,8.836351565826376e-05,1044
382,embedding_382,8.791722655532708e-05,1045
739,embedding_739,8.776702695836047e-05,1046
1073,embedding_1073,8.76326130582822e-05,1047
463,embedding_463,8.737718784782042e-05,1048
536,embedding_536,8.693900275457848e-05,1049
962,embedding_962,8.660463087332815e-05,1050
702,embedding_702,8.644687601467878e-05,1051
430,embedding_430,8.642212971066103e-05,1052
1169,embedding_1169,8.628837474058108e-05,1053
713,embedding_713,8.572453379862072e-05,1054
1163,embedding_1163,8.559656764761138e-05,1055
331,embedding_331,8.534669625513938e-05,1056
22,embedding_22,8.498729497440072e-05,1057
481,embedding_481,8.47470517494427e-05,1058
306,embedding_306,8.398626515192572e-05,1059
565,embedding_565,8.386617671995052e-05,1060
85,embedding_85,8.378937470810797e-05,1061
169,embedding_169,8.363463600382569e-05,1062
963,embedding_963,8.338689441377546e-05,1063
385,embedding_385,8.332283970884678e-05,1064
189,embedding_189,8.325942701340426e-05,1065
1071,embedding_1071,8.306161522782432e-05,1066
1220,embedding_1220,8.298352019206714e-05,1067
849,embedding_849,8.275539454048686e-05,1068
639,embedding_639,8.267319224463185e-05,1069
744,embedding_744,8.249014168221184e-05,1070
354,embedding_354,8.221549770731777e-05,1071
275,embedding_275,8.199654397081919e-05,1072
188,embedding_188,8.185035317457358e-05,1073
28,embedding_28,8.171003945632996e-05,1074
98,embedding_98,8.166196093375264e-05,1075
773,embedding_773,8.131029149805783e-05,1076
1142,embedding_1142,8.122918622143625e-05,1077
879,embedding_879,8.099265155439998e-05,1078
519,embedding_519,8.096971746856517e-05,1079
447,embedding_447,8.07746113211124e-05,1080
1050,embedding_1050,8.052906701067949e-05,1081
267,embedding_267,7.949746528618283e-05,1082
681,embedding_681,7.927026793609492e-05,1083
688,embedding_688,7.914262775914147e-05,1084
791,embedding_791,7.908286128618392e-05,1085
491,embedding_491,7.907630638040188e-05,1086
1208,embedding_1208,7.906796584546964e-05,1087
572,embedding_572,7.903663353200756e-05,1088
928,embedding_928,7.88614526948199e-05,1089
56,embedding_56,7.859955524714825e-05,1090
152,embedding_152,7.836583222639079e-05,1091
992,embedding_992,7.719264075189425e-05,1092
0,embedding_0,7.645487269782955e-05,1093
776,embedding_776,7.562807003761662e-05,1094
649,embedding_649,7.526981294041796e-05,1095
304,embedding_304,7.516725995970493e-05,1096
1269,embedding_1269,7.514514180294585e-05,1097
48,embedding_48,7.483576518642206e-05,1098
551,embedding_551,7.441990528559256e-05,1099
576,embedding_576,7.422418585644632e-05,1100
603,embedding_603,7.418465241955121e-05,1101
361,embedding_361,7.388478359527482e-05,1102
891,embedding_891,7.354734129603276e-05,1103
988,embedding_988,7.283695865930162e-05,1104
1196,embedding_1196,7.144439067426724e-05,1105
1181,embedding_1181,7.12452236402798e-05,1106
1087,embedding_1087,7.100892607126639e-05,1107
914,embedding_914,7.048636254313979e-05,1108
19,embedding_19,7.040982557455151e-05,1109
666,embedding_666,6.969452608723317e-05,1110
858,embedding_858,6.932105817240901e-05,1111
522,embedding_522,6.929525308318605e-05,1112
619,embedding_619,6.912923932329769e-05,1113
1205,embedding_1205,6.911724984188169e-05,1114
708,embedding_708,6.901705079959742e-05,1115
615,embedding_615,6.869894577834945e-05,1116
407,embedding_407,6.8544705734297e-05,1117
594,embedding_594,6.818746383478574e-05,1118
487,embedding_487,6.713531199252447e-05,1119
531,embedding_531,6.658108278709389e-05,1120
743,embedding_743,6.555476511444544e-05,1121
1111,embedding_1111,6.484879325324315e-05,1122
261,embedding_261,6.398002597117442e-05,1123
1145,embedding_1145,6.37920542703939e-05,1124
480,embedding_480,6.34923423075071e-05,1125
242,embedding_242,6.342895870689535e-05,1126
984,embedding_984,6.331650719442215e-05,1127
592,embedding_592,6.260162565682128e-05,1128
1114,embedding_1114,6.24144099825452e-05,1129
1108,embedding_1108,6.220026349937337e-05,1130
1024,embedding_1024,6.207052306518733e-05,1131
1275,embedding_1275,6.202063719475809e-05,1132
1088,embedding_1088,6.150482880560058e-05,1133
1209,embedding_1209,6.121837084350789e-05,1134
1105,embedding_1105,6.116255290200701e-05,1135
1157,embedding_1157,6.0853598975514934e-05,1136
929,embedding_929,6.0735322158100646e-05,1137
297,embedding_297,5.978980728775559e-05,1138
730,embedding_730,5.9698879167293426e-05,1139
552,embedding_552,5.95828100153556e-05,1140
830,embedding_830,5.9425457079265944e-05,1141
620,embedding_620,5.931489588252058e-05,1142
1119,embedding_1119,5.9266293801161424e-05,1143
1006,embedding_1006,5.9241650296424075e-05,1144
63,embedding_63,5.91584776184302e-05,1145
222,embedding_222,5.8920714618858336e-05,1146
1166,embedding_1166,5.8365190400714896e-05,1147
21,embedding_21,5.790774078946922e-05,1148
1019,embedding_1019,5.768272229162729e-05,1149
398,embedding_398,5.749434631898644e-05,1150
890,embedding_890,5.71819243799859e-05,1151
844,embedding_844,5.666331112103406e-05,1152
470,embedding_470,5.658516634283261e-05,1153
80,embedding_80,5.6330698041214415e-05,1154
287,embedding_287,5.5984099360751294e-05,1155
392,embedding_392,5.593403756052817e-05,1156
1245,embedding_1245,5.59306728220707e-05,1157
1249,embedding_1249,5.576295304367113e-05,1158
834,embedding_834,5.57482235096844e-05,1159
227,embedding_227,5.566163851192182e-05,1160
482,embedding_482,5.510582528123387e-05,1161
384,embedding_384,5.4501757233845586e-05,1162
1234,embedding_1234,5.367052495742312e-05,1163
717,embedding_717,5.352225669619619e-05,1164
1131,embedding_1131,5.351841062093519e-05,1165
903,embedding_903,5.270019152580866e-05,1166
70,embedding_70,5.203962332847814e-05,1167
1048,embedding_1048,5.1985009766467445e-05,1168
42,embedding_42,5.165542048740339e-05,1169
589,embedding_589,5.049250812112359e-05,1170
1081,embedding_1081,5.034851229564864e-05,1171
999,embedding_999,5.02073289359928e-05,1172
1014,embedding_1014,4.9782564346429165e-05,1173
1247,embedding_1247,4.8719059094338776e-05,1174
1192,embedding_1192,4.795148881269834e-05,1175
300,embedding_300,4.7819499311424825e-05,1176
367,embedding_367,4.7566507558683205e-05,1177
802,embedding_802,4.7116623822807254e-05,1178
560,embedding_560,4.6724584541584545e-05,1179
937,embedding_937,4.627679632925285e-05,1180
293,embedding_293,4.6066445634021494e-05,1181
952,embedding_952,4.553613622921319e-05,1182
160,embedding_160,4.5334034656115214e-05,1183
373,embedding_373,4.46772368835818e-05,1184
864,embedding_864,4.462338392961174e-05,1185
817,embedding_817,4.4528613827181315e-05,1186
868,embedding_868,4.421023952970689e-05,1187
595,embedding_595,4.3983248661993545e-05,1188
826,embedding_826,4.3938178687994995e-05,1189
611,embedding_611,4.359844825279404e-05,1190
316,embedding_316,4.308723385404457e-05,1191
689,embedding_689,4.2645198169902027e-05,1192
809,embedding_809,4.231432855050387e-05,1193
1179,embedding_1179,4.193928197492505e-05,1194
521,embedding_521,4.1801665898271286e-05,1195
148,embedding_148,4.142681334879032e-05,1196
310,embedding_310,4.1395096400193566e-05,1197
20,embedding_20,4.116199079422532e-05,1198
703,embedding_703,4.093168721343657e-05,1199
415,embedding_415,4.046282093768294e-05,1200
782,embedding_782,4.0461961860923515e-05,1201
277,embedding_277,4.0292358226915626e-05,1202
317,embedding_317,4.01778458605132e-05,1203
1225,embedding_1225,3.989826551743174e-05,1204
573,embedding_573,3.983789033698866e-05,1205
1011,embedding_1011,3.96457986357312e-05,1206
1104,embedding_1104,3.9004680776638615e-05,1207
238,embedding_238,3.8773212582003524e-05,1208
1180,embedding_1180,3.853521507521868e-05,1209
136,embedding_136,3.7862428593438935e-05,1210
641,embedding_641,3.742772566511994e-05,1211
916,embedding_916,3.666308801492502e-05,1212
1100,embedding_1100,3.601615337961802e-05,1213
247,embedding_247,3.5996523855028636e-05,1214
433,embedding_433,3.567718528071672e-05,1215
428,embedding_428,3.5452988253732875e-05,1216
421,embedding_421,3.458977282469866e-05,1217
840,embedding_840,3.396041828380165e-05,1218
961,embedding_961,3.378332543634679e-05,1219
900,embedding_900,3.370037405574328e-05,1220
197,embedding_197,3.2620256411215146e-05,1221
420,embedding_420,3.2084087162962455e-05,1222
763,embedding_763,3.194932676845552e-05,1223
1246,embedding_1246,3.107417146387832e-05,1224
451,embedding_451,3.0154837005920776e-05,1225
1085,embedding_1085,2.9990286575964967e-05,1226
898,embedding_898,2.9678999161682434e-05,1227
477,embedding_477,2.9209313338368477e-05,1228
931,embedding_931,2.9199514297607298e-05,1229
78,embedding_78,2.908476587113857e-05,1230
465,embedding_465,2.8685538040411107e-05,1231
754,embedding_754,2.795008846174787e-05,1232
1271,embedding_1271,2.747929144680404e-05,1233
857,embedding_857,2.7438469888816713e-05,1234
685,embedding_685,2.7297357405429443e-05,1235
780,embedding_780,2.6327183575448202e-05,1236
710,embedding_710,2.620226363410094e-05,1237
1224,embedding_1224,2.4831075480325088e-05,1238
816,embedding_816,2.447660616221918e-05,1239
438,embedding_438,2.439032637931156e-05,1240
625,embedding_625,2.4137264108135416e-05,1241
1094,embedding_1094,2.313278171268399e-05,1242
509,embedding_509,2.2798896179775013e-05,1243
845,embedding_845,2.2318102020223323e-05,1244
40,embedding_40,2.2296479322255462e-05,1245
596,embedding_596,2.211027550151077e-05,1246
472,embedding_472,2.1656591100099156e-05,1247
446,embedding_446,2.0134776966744036e-05,1248
1091,embedding_1091,1.93698676173615e-05,1249
1135,embedding_1135,1.8877152856214955e-05,1250
751,embedding_751,1.843484668305591e-05,1251
907,embedding_907,1.8271694884377238e-05,1252
848,embedding_848,1.8093291852456083e-05,1253
1000,embedding_1000,1.792084753408037e-05,1254
194,embedding_194,1.7887510414387388e-05,1255
718,embedding_718,1.7624758314927947e-05,1256
423,embedding_423,1.7400540269259722e-05,1257
932,embedding_932,1.6497021355351025e-05,1258
334,embedding_334,1.5845313665568692e-05,1259
604,embedding_604,1.5315508372474337e-05,1260
656,embedding_656,1.5238484581592547e-05,1261
686,embedding_686,1.4747296857542984e-05,1262
1176,embedding_1176,1.4609642122703622e-05,1263
265,embedding_265,1.4527369775800867e-05,1264
41,embedding_41,1.4006415861491567e-05,1265
735,embedding_735,1.3802887624419093e-05,1266
737,embedding_737,1.3167341398735404e-05,1267
404,embedding_404,1.281132682339172e-05,1268
1171,embedding_1171,1.2601648010001077e-05,1269
955,embedding_955,1.2476911115170434e-05,1270
225,embedding_225,1.2316736019226639e-05,1271
190,embedding_190,1.2124025540824173e-05,1272
505,embedding_505,1.1761572167187718e-05,1273
1212,embedding_1212,1.1150911378315975e-05,1274
184,embedding_184,8.543474620341683e-06,1275
1267,embedding_1267,8.016858970525993e-06,1276
733,embedding_733,7.307765906695846e-06,1277
153,embedding_153,6.410161329077937e-06,1278
820,embedding_820,2.5851649250809585e-06,1279
507,embedding_507,2.2021479444940264e-06,1280
